# id ra dec
5499 121.33073 22.891067
5500 121.376375395 23.0562811418
5501 121.402063 23.585885
5502 121.42764 23.574115
5503 121.355106 24.371514
5504 121.211621038 24.2214611711
5505 121.37501813 24.2207410794
5506 121.251621 25.274578
5507 121.314155 25.184579
5508 121.301302291 25.266120404
5509 121.272436 26.514608
5510 121.337363563 26.6109072325
5511 121.474176 27.005903
5512 121.304409706 26.9059672028
5513 121.318952634 27.5796429198
5514 121.506282082 27.4358018832
5515 121.268246 28.907792
5516 121.497645 29.087102
5517 121.519866 28.902621
5518 121.310167557 29.0898618565
5519 121.359407201 29.1238694198
5520 121.499248847 28.8921657128
5521 121.486656883 29.5427751627
5522 121.517981701 29.4070560319
5523 121.470938 30.493711
5524 121.484113178 30.5824673952
5525 121.459908 31.093433
5526 121.511201 17.849953
5527 121.316911106 17.7283484384
5528 121.41858 19.223426
5529 121.452176 19.239819
5530 121.589383 19.244739
5531 121.398959665 19.2563760013
5532 121.451212891 19.307333894
5533 121.510862 20.483204
5534 121.591463 22.123164
5535 121.509012 22.449139
5536 121.568294 22.520715
5537 121.565435902 22.4958936095
5538 121.3319 23.963935
5539 121.359918 24.046313
5540 121.379884575 24.0520940208
5541 121.384357378 23.9965125591
5542 121.524210596 24.0505227768
5543 121.474202 24.58984
5544 121.330294823 24.4753875705
5545 121.332108 25.699255
5546 121.346897 25.808379
5547 121.400047044 25.8199771913
5548 121.521839 26.312127
5549 121.315497 26.867127
5550 121.359853412 26.6313565294
5551 121.372989325 26.6484849711
5552 121.43747038 26.6841474591
5553 121.525068 27.254384
5554 121.446572718 27.2294801673
5555 121.354661 27.722724
5556 121.507518 27.852297
5557 121.523127 27.703929
5558 121.576887 28.162175
5559 121.376612 28.690597
5560 121.564181 28.701779
5561 121.618114 28.638363
5562 121.568817392 28.6544565807
5563 121.353576865 29.8631467021
5564 121.396548 30.367133
5565 121.525856 30.194267
5566 121.618887 30.22037
5567 121.440502193 30.32900132
5568 121.457270506 30.3423827446
5569 121.508559537 30.2592084709
5570 121.611584421 30.2624354055
5571 121.625980698 30.367688211
5572 121.451182719 6.21787251307
5573 121.489164 6.74125
5574 121.504494 6.767902
5575 121.614154 17.373384
5576 121.403234043 17.5209141674
5577 121.575575627 18.2100217867
5578 121.55000161 18.9298988192
5579 121.55013 19.81491
5580 121.612505 19.646692
5581 121.498465888 19.7941147295
5582 121.533468 22.332429
5583 121.546513506 22.1841863688
5584 121.706401558 22.3213186859
5585 121.4839 24.345148
5586 121.645207483 24.1255728057
5587 121.478989964 25.0584519011
5588 121.598248 25.532505
5589 121.423601 25.993911
5590 121.499768 26.100662
5591 121.618162738 26.0499647268
5592 121.550364305 30.6931826797
5593 121.728955205 -0.126357191368
5594 121.6968409 -0.0413584617733
5595 121.716053458 0.0430220975094
5596 121.631630345 0.250764440872
5597 121.678605536 0.662291286064
5598 121.718906128 1.29997866837
5599 121.700011472 1.60044579864
5600 121.726389 6.065786
5601 121.552424 17.882881
5602 121.602508 18.082452
5603 121.68043 17.972889
5604 121.65360671 18.0566149516
5605 121.702722572 18.6769671578
5606 121.7511 19.546556
5607 121.752592712 19.4196801081
5608 121.70804622 20.3423085927
5609 121.715230548 20.1880472146
5610 121.66695 20.804382
5611 121.620239267 23.8882961781
5612 121.533899 24.739189
5613 121.605583575 24.7233249778
5614 121.535394 25.192535
5615 121.595446 25.316027
5616 121.51143765 25.3000021132
5617 121.504857 26.400014
5618 121.543849 26.389259
5619 121.593462 26.375563
5620 121.519019106 26.4315042462
5621 121.638216402 26.594674406
5622 121.646257044 26.4490691158
5623 121.601797 27.066559
5624 121.701780434 27.0542121711
5625 121.742637 27.580003
5626 121.547473239 27.4245684356
5627 121.648290299 27.3718516662
5628 121.608357974 27.8733147839
5629 121.54252 28.443071
5630 121.586797258 28.4571913697
5631 121.664802546 29.0261937206
5632 121.715592 29.506867
5633 121.760069434 29.4535615958
5634 121.722723984 29.9001395513
5635 121.681303399 30.4791168093
5636 121.762933026 30.4476721662
5637 121.781963867 30.4329425852
5638 121.817257863 30.5130321062
5639 121.820020857 30.3740933743
5640 121.479321046 31.0076505248
5641 121.73678376 30.9315042405
5642 121.923099778 4.27962159466
5643 121.834144508 4.48406695358
5644 121.660200863 17.645723494
5645 121.876803 18.361692
5646 121.697719896 18.3739750598
5647 121.728527747 18.3057694934
5648 121.766812342 18.2658144674
5649 121.684064641 18.3871848179
5650 121.818977919 19.2594482586
5651 121.676412 19.96998
5652 121.847164347 19.9102269009
5653 121.831903 20.546716
5654 121.842616 20.46017
5655 121.860537 20.450244
5656 121.734835839 20.5069302681
5657 121.804489 23.755242
5658 121.89585 23.857322
5659 121.714771 24.923989
5660 121.846882 24.938046
5661 121.690847921 25.57599592
5662 121.810513194 25.4134993513
5663 121.839706 25.748909
5664 121.647049089 25.845057516
5665 121.810111024 25.6745471566
5666 121.685985 26.191303
5667 121.78072 26.124765
5668 121.848118248 26.6547953171
5669 121.67388 27.154405
5670 121.748653 27.345873
5671 121.6769 27.765634
5672 121.838495 27.721419
5673 121.718756 28.727632
5674 121.895051 28.832945
5675 121.834823 29.213544
5676 121.910866432 29.3363989606
5677 121.86582 29.785342
5678 121.717055695 29.6489332726
5679 121.737461178 29.8397811164
5680 121.895662327 29.630355544
5681 121.703177 30.292604
5682 121.899905 30.795524
5683 121.927561408 0.268866600004
5684 121.933154043 0.260261633874
5685 121.825839787 0.86374562687
5686 121.795226041 0.956769678825
5687 121.763639438 1.16685399663
5688 121.905151938 1.28138512591
5689 121.849868387 1.74991850374
5690 121.965973788 1.75739571581
5691 121.882814 5.447515
5692 121.945719 5.407809
5693 121.929965 5.765383
5694 121.820757 6.088851
5695 121.981784 5.943942
5696 121.900381027 5.93706569994
5697 121.684644 6.218252
5698 121.931595 6.150966
5699 121.901107583 6.56781214394
5700 121.910292 17.936698
5701 121.900110044 17.9830153361
5702 121.904749299 17.9916691354
5703 121.994407259 18.6914088334
5704 121.858560128 19.031801687
5705 121.892501 19.38878
5706 121.991755728 19.3831672827
5707 121.798823 19.744335
5708 121.702631076 19.8194671731
5709 121.761394 23.492269
5710 121.778779 23.396255
5711 121.998678 24.121806
5712 121.752919869 24.213950127
5713 121.852384673 24.1859330866
5714 121.916545768 24.3364561966
5715 121.795303 24.851658
5716 121.907392 24.854962
5717 121.911854703 24.7020723083
5718 121.823231 25.299644
5719 121.728317558 26.0538138468
5720 121.744918059 25.8914625107
5721 121.906742379 26.0047679857
5722 121.98974809 4.54294102123
5723 121.855894 17.729359
5724 122.006515 18.429651
5725 122.105969991 18.4962540236
5726 122.059541 19.294754
5727 121.918845447 19.1429451379
5728 122.120345502 19.330137168
5729 121.96605 20.050016
5730 121.922269424 19.9033379192
5731 121.829787632 20.2901639833
5732 121.837780242 23.8865917212
5733 121.908351342 24.0328417096
5734 121.919674 24.598953
5735 121.973212 24.524469
5736 121.873253266 25.7637365096
5737 122.032066942 25.7616955161
5738 121.837899 26.52251
5739 121.883169 26.433585
5740 122.012865 26.524462
5741 121.915113463 26.5757497724
5742 121.955273301 26.4862353036
5743 122.049284153 27.0143720258
5744 121.828103 27.496428
5745 121.845594 27.586573
5746 121.993963 27.627939
5747 122.0062 27.590638
5748 121.885797276 27.3997140991
5749 121.963326 28.03511
5750 121.971572327 28.0012581416
5751 122.057592216 27.9759766278
5752 122.062278182 27.9288594823
5753 121.963573 28.583989
5754 121.808116728 28.4381726357
5755 121.83412458 28.5177204255
5756 121.951981 28.964008
5757 121.940334 29.445586
5758 121.863384564 29.5149003815
5759 121.91111458 30.5844151962
5760 122.055636738 30.4058517941
5761 122.129085376 3.82407313526
5762 122.139085692 4.05217286171
5763 122.007375 6.261095
5764 122.165833 6.142802
5765 122.045085605 6.15098631278
5766 122.049600899 6.20835094654
5767 122.066572834 6.17634887192
5768 122.07256777 6.28694240597
5769 122.132376 6.617265
5770 122.012181502 6.53741464417
5771 122.171636716 6.54155471223
5772 121.98877 6.677559
5773 122.036126 6.685753
5774 122.13785 6.669054
5775 121.995069205 6.7194713522
5776 122.096738328 18.2366986607
5777 122.190486 18.983859
5778 122.040359641 18.9934480477
5779 121.994185507 19.860444175
5780 122.054866 20.598174
5781 122.088548071 20.4696824344
5782 121.937045 23.807138
5783 121.974722844 23.8021325482
5784 122.127122693 23.8208634705
5785 122.14664254 25.0778355897
5786 122.012148 25.582812
5787 122.089947222 25.6027852681
5788 122.109231747 25.4187763143
5789 122.116589887 25.5895207501
5790 122.211928098 25.5921104849
5791 122.027638 26.037826
5792 122.088869636 25.9776752253
5793 122.136127269 26.02508667
5794 122.192070111 25.9544235099
5795 122.09864 26.768973
5796 122.118235 26.815718
5797 122.138571 26.673144
5798 122.104559755 27.8542975138
5799 122.102164979 28.7510180447
5800 122.160122 29.790119
5801 121.952129061 29.7339554518
5802 121.999479021 29.8275613252
5803 122.060221 30.154108
5804 122.14922673 30.1847001802
5805 122.044624472 -0.454633906665
5806 122.130718 0.153143
5807 122.240357888 0.179879561462
5808 122.039492438 0.455435776258
5809 122.060064589 0.488363695
5810 122.129591504 0.686545266346
5811 122.227518582 0.919658436165
5812 122.07527324 1.55456042805
5813 122.024759043 1.95745865723
5814 122.024444314 5.59463632172
5815 122.221902402 5.42376785072
5816 122.099387 5.659696
5817 122.20247 5.682104
5818 122.160308897 5.67184551152
5819 122.086415 6.076081
5820 122.205549 6.084093
5821 122.235714 5.955874
5822 122.178161433 18.0231456895
5823 122.112904112 18.7164036759
5824 122.166700279 19.5393675185
5825 122.233706898 19.4874501824
5826 122.285417 20.248835
5827 122.243272349 20.2517664416
5828 122.047058 20.651784
5829 122.037183 24.177917
5830 122.058393 24.238282
5831 122.057460634 24.2628616478
5832 122.137848848 24.3260741197
5833 122.161863226 24.1259472648
5834 122.03822 25.24535
5835 122.386165224 4.3265038388
5836 122.161903726 4.49858575155
5837 122.201260889 4.56241588316
5838 122.161854 5.244426
5839 122.121587288 17.7055561516
5840 122.357238046 17.67216955
5841 122.264784588 19.177997148
5842 122.295090085 19.3180248
5843 122.146619672 19.9067310019
5844 122.322120473 20.036141156
5845 122.384610817 20.0582002499
5846 122.284504 20.405691
5847 122.34421 20.539788
5848 122.134690183 23.982358699
5849 122.250484353 24.1058730331
5850 122.373308192 24.0428103885
5851 122.262478552 24.4075266083
5852 122.27445327 24.3908722603
5853 122.362716692 24.5035026765
5854 122.1998 25.725791
5855 122.377543 25.852764
5856 122.394339 25.810553
5857 122.240219517 25.6378619591
5858 122.285909619 25.7703067418
5859 122.367549713 25.877858953
5860 122.380034618 26.2304087517
5861 122.39950108 26.3420644563
5862 122.40647 26.624914
5863 122.243827368 26.8013538605
5864 122.239845 27.150092
5865 122.373646 27.137283
5866 122.097 27.390773
5867 122.255633 27.895089
5868 122.203193549 27.999051738
5869 122.156221 28.426959
5870 122.215168 28.991446
5871 122.237976 29.043965
5872 122.194066504 28.871124611
5873 122.367682827 28.8997078601
5874 122.24958852 29.4689534179
5875 122.250185713 29.3718919794
5876 122.348566075 29.5494759239
5877 122.189853 30.056734
5878 122.356242 29.993343
5879 122.362797258 30.0159506493
5880 122.481648 -0.588007
5881 122.374264 -0.916356
5882 122.274410994 -0.0528511154467
5883 122.472739051 0.212588980617
5884 122.260796993 0.736867819889
5885 122.478544 1.028882
5886 122.431552939 1.35673574144
5887 122.438821497 1.90540186385
5888 122.316169266 2.18395463351
5889 122.391900705 2.39241003808
5890 122.427053709 2.60407906304
5891 122.453131447 2.74419469268
5892 122.390641112 2.97178417231
5893 122.280248 5.448857
5894 122.342199 5.459269
5895 122.438389 5.392383
5896 122.310160831 5.50842614592
5897 122.384461635 5.61213343483
5898 122.32077 5.661666
5899 122.355682841 5.68067509444
5900 122.343528 5.924463
5901 122.243459 6.171793
5902 122.36666033 6.210588699
5903 122.273811 6.760592
5904 122.372792 6.784324
5905 122.373443 18.267917
5906 122.225637332 19.0676408271
5907 122.397079829 19.0944674068
5908 122.386269 19.646464
5909 122.275527609 21.081849643
5910 122.29111878 20.8955687704
5911 122.405912879 21.0833167891
5912 122.357316 23.659602
5913 122.360986997 23.7596316022
5914 122.406274 24.978093
5915 122.318677 25.467489
5916 122.347717 25.603755
5917 122.240027533 26.0348953225
5918 122.348478017 26.0507768492
5919 122.446650542 25.9909927434
5920 122.27076 27.640504
5921 122.315558 27.641709
5922 122.300125 28.208066
5923 122.248847419 28.2190587231
5924 122.447347 28.833364
5925 122.254471809 28.6917710967
5926 122.278571883 28.6685498741
5927 122.279355252 28.7675831999
5928 122.275937 29.209846
5929 122.448697 29.219828
5930 122.280130313 29.7487918339
5931 122.331259133 29.7061282205
5932 122.477506347 4.49105562557
5933 122.531504759 5.10632673075
5934 122.478268 5.32818
5935 122.507332 5.326802
5936 122.548725 5.351202
5937 122.415587861 5.33284100866
5938 122.495125537 5.27789264773
5939 122.396266968 17.7051519174
5940 122.444182782 17.822908385
5941 122.519688 17.920982
5942 122.404398969 18.8609506772
5943 122.47092 19.390518
5944 122.33671 20.260701
5945 122.476373 20.370207
5946 122.545772 20.239195
5947 122.546544 20.323813
5948 122.486021936 20.3064909347
5949 122.560948 20.672624
5950 122.397269459 20.758712189
5951 122.57076624 20.6258894698
5952 122.314266 24.140727
5953 122.390387 24.295092
5954 122.307117176 24.244917539
5955 122.577827 25.155909
5956 122.428322317 25.2850419236
5957 122.533049099 26.5870275653
5958 122.526682 27.496239
5959 122.407464 27.946761
5960 122.608720418 27.9704969169
5961 122.643557068 27.9699618544
5962 122.428794201 3.23734701688
5963 122.646819849 3.46909042036
5964 122.649725333 3.51682012718
5965 122.432471061 3.79000516503
5966 122.548775839 6.17857510546
5967 122.616527868 6.19269570366
5968 122.511811 6.572597
5969 122.489124 18.301229
5970 122.531133542 18.3195808437
5971 122.649647 18.895624
5972 122.470834 19.311325
5973 122.424678789 19.3046629501
5974 122.524693107 19.2368463402
5975 122.646808868 19.1934695342
5976 122.417396 20.039832
5977 122.506663 20.520228
5978 122.552424 20.612883
5979 122.450565849 21.1562501733
5980 122.524609884 21.3602661118
5981 122.540093115 21.2738393961
5982 122.593357483 21.3170637046
5983 122.658410191 21.1402249881
5984 122.46875 23.796123
5985 122.476448 23.645717
5986 122.571229 23.630844
5987 122.660642 23.683899
5988 122.680068 23.802083
5989 122.613105123 23.8575572556
5990 122.466040788 23.9946875539
5991 122.597182 24.595313
5992 122.437842515 24.439075664
5993 122.455120696 24.4818312988
5994 122.48976 26.164662
5995 122.649167957 26.7872247624
5996 122.451157668 27.2557642414
5997 122.48408873 27.3121802972
5998 122.522492471 27.289604029
5999 122.678475 27.773775
6000 122.5192943 27.800325942
6001 122.626346 28.223878
6002 122.693357743 28.3651049488
6003 122.517011 28.517136
6004 122.373438571 28.437722359
6005 122.436116 28.985829
6006 122.439273 29.51196
6007 122.616381 29.512475
6008 122.577633485 29.3781357554
6009 122.620707299 -0.511029704587
6010 122.582209455 0.359493752151
6011 122.516818032 0.492668475371
6012 122.587458168 0.442137339154
6013 122.595042285 0.400719391741
6014 122.534580189 1.14129360737
6015 122.508350414 1.38524841481
6016 122.639536821 1.74712316646
6017 122.590547657 2.51937839148
6018 122.737167465 2.42230080125
6019 122.539468909 3.0863662987
6020 122.547275331 2.94489733848
6021 122.604392 5.420966
6022 122.573634 5.848497
6023 122.639655 5.633064
6024 122.522941271 5.87779645996
6025 122.698154129 5.98062020887
6026 122.550207 18.110259
6027 122.763424028 18.8287982094
6028 122.735506 19.384028
6029 122.792290502 19.4933972444
6030 122.64211269 19.8057885568
6031 122.684411996 19.6474314994
6032 122.745807135 19.7670211666
6033 122.714936 20.966147
6034 122.63785337 20.8842028805
6035 122.639879 23.539753
6036 122.728739 23.607141
6037 122.801684 24.214324
6038 122.750788 24.87525
6039 122.508573 26.061266
6040 122.692361032 26.1081920521
6041 122.589988112 29.8275803089
6042 122.623827714 29.6384909679
6043 122.820490072 3.50576205914
6044 122.871125 3.856087
6045 122.616636451 4.38481768114
6046 122.619855952 4.92379632079
6047 122.72742589 4.96038059336
6048 122.82981688 5.12400963107
6049 122.597762 5.284573
6050 122.78118 5.356406
6051 122.686758 17.831784
6052 122.712848 17.676405
6053 122.641901809 17.6920537427
6054 122.887073064 17.6230570313
6055 122.839511 18.465256
6056 122.861585 18.564924
6057 122.70629846 18.5524062493
6058 122.860414499 18.5033067574
6059 122.884149255 19.249237523
6060 122.900930668 19.9299114107
6061 122.919268155 19.9090524219
6062 122.657821 20.141731
6063 122.618148863 20.1397622197
6064 122.72474 24.090177
6065 122.648058494 23.9336393532
6066 122.876579244 23.9142665778
6067 122.839116 24.445245
6068 122.682883837 24.4242832918
6069 122.918011105 24.4853525031
6070 122.694935655 24.763173019
6071 122.685184645 26.3835041146
6072 122.816008 26.997325
6073 122.850046782 26.9669085667
6074 122.785896 28.083534
6075 122.64673748 27.9346087229
6076 122.694315 28.511404
6077 122.711907637 28.5217681834
6078 122.8682051 28.4875592928
6079 122.879737096 -0.179430405825
6080 122.940402 -0.415547
6081 122.832703643 0.31546171164
6082 122.811632953 0.443731915185
6083 122.894064609 0.395301409539
6084 122.94434041 0.774017652431
6085 122.813423362 1.14449708725
6086 122.955491825 1.34738757744
6087 122.895463515 1.44053679839
6088 122.770758375 1.91831628914
6089 122.882011234 1.94358826905
6090 122.895089235 2.19328448083
6091 122.903294556 2.19388739019
6092 122.994072258 2.1926416234
6093 122.943965032 2.52608821888
6094 122.950126676 2.38476937506
6095 123.002890645 2.42330102929
6096 122.909283 5.619574
6097 122.9495 5.535415
6098 122.788111 5.779471
6099 122.881089 5.831502
6100 122.900151 5.860083
6101 122.788861942 5.84834197173
6102 122.811981 6.108807
6103 122.965416 6.010115
6104 122.91153167 6.03640993958
6105 122.924021 6.347182
6106 122.804125228 6.13322467055
6107 122.827068866 6.25218177796
6108 122.691156873 6.60500640499
6109 122.69616002 6.41104940801
6110 122.896514377 6.56408729021
6111 122.746435661 19.6503726093
6112 122.760519 20.578206
6113 122.799801277 20.8881547323
6114 122.854057074 21.0158142245
6115 122.743694 21.365937
6116 122.722816415 21.3151551959
6117 122.89335816 21.1676750628
6118 122.840043 23.713448
6119 122.783375355 23.8204420625
6120 122.789889 24.967795
6121 122.838068 25.655899
6122 122.901252152 26.697909604
6123 122.74692 27.367393
6124 122.810141 27.826181
6125 122.76365 28.272511
6126 122.964798989 28.1701790942
6127 123.006341746 28.2013768952
6128 122.793 28.637259
6129 122.903728 28.750999
6130 122.905557 28.841515
6131 122.967078592 28.7122114424
6132 122.886268535 29.3827003551
6133 122.895712675 29.4193041203
6134 122.905547407 4.77743303535
6135 123.049939926 4.76970650511
6136 123.025916269 4.9082878811
6137 123.073725523 4.90185660583
6138 123.06301484 5.27195973394
6139 122.968895 18.028652
6140 122.839117829 17.9118112952
6141 122.859127056 18.8341333149
6142 122.987403839 18.8532380463
6143 122.893137156 19.5346020106
6144 122.976198 20.36357
6145 123.007848 20.621587
6146 123.099795 20.701983
6147 123.100164 20.620366
6148 122.856105 23.563641
6149 122.967521 23.412073
6150 123.059971 24.267001
6151 123.026776 25.222033
6152 123.033603 25.177489
6153 123.073372 25.157253
6154 122.996578105 25.3350324699
6155 122.898789 26.0776518775
6156 123.036303412 29.2612425862
6157 123.050469511 29.323390562
6158 123.043310502 29.6512916802
6159 123.110613853 3.14582299108
6160 123.104542 3.601393
6161 123.030008674 3.57283188771
6162 123.090590595 3.49615508611
6163 123.094761535 3.41227447277
6164 123.100523 3.855229
6165 123.11223878 3.88789271191
6166 122.948174 6.258515
6167 123.040287 6.1464
6168 123.131987 6.362538
6169 123.14753 6.272425
6170 123.059665 6.614796
6171 123.106341 6.385999
6172 123.094301238 6.52640884706
6173 123.133169984 6.54015217093
6174 123.066995 6.879357
6175 123.092557606 6.84370356343
6176 123.128452157 6.70622964112
6177 123.137456901 6.84684050767
6178 122.918437 17.692372
6179 122.927671799 17.7581775253
6180 122.973920094 18.484336941
6181 123.162414675 18.5460598702
6182 123.082684256 19.9045580833
6183 123.016617927 20.4062516315
6184 122.998575649 21.3716656598
6185 122.951898609 23.9359294976
6186 123.079676179 24.4548951493
6187 123.190129614 24.5198083809
6188 123.098054053 25.8478933389
6189 123.067955 26.604265
6190 122.931738914 26.5667663309
6191 123.027086907 26.4967587656
6192 123.064564275 26.4861867242
6193 123.075857666 26.3894411766
6194 122.987294 27.069073
6195 123.025146111 27.3934007179
6196 123.153645823 27.3878793996
6197 123.165289575 27.6132923517
6198 122.955213 27.938653
6199 123.166929545 27.9493274575
6200 123.177732 29.008207
6201 123.175458175 28.9180513023
6202 123.23544 0.154512
6203 123.037922676 0.261652603602
6204 123.212047094 1.27951659278
6205 123.062166798 1.60247381733
6206 123.199087289 1.69511945139
6207 123.220709064 1.72936698925
6208 123.015144975 2.33234572607
6209 123.039270165 2.56738269967
6210 123.092902704 2.44824525792
6211 123.081888177 2.84783484014
6212 123.136875 2.986911
6213 123.031551 5.394769
6214 123.065821 5.470325
6215 123.046814694 5.38964287034
6216 123.098769 5.636871
6217 123.213153 5.819578
6218 123.266714 5.720672
6219 123.086047087 6.04121950491
6220 123.132676035 17.9105037849
6221 123.238117752 18.3213402951
6222 123.22524 18.940983
6223 123.140861606 19.0824735714
6224 123.172962261 19.0883791493
6225 123.166813 19.713349
6226 123.09548105 19.7447707757
6227 123.137886951 19.6548564492
6228 123.253795604 19.7481293237
6229 123.1647 20.914287
6230 123.044502752 20.9622148753
6231 123.14772205 21.0865696671
6232 123.204524331 23.8648343687
6233 123.200372872 24.9431606468
6234 123.199097 25.378346
6235 123.218958 25.507324
6236 123.184393043 25.4697562378
6237 123.208124159 25.6183963343
6238 123.231972524 25.4924447551
6239 123.313184935 25.5414372164
6240 123.23785 26.058105
6241 123.248747 25.911424
6242 123.267198 25.97886
6243 123.143069222 25.8954129396
6244 123.250258547 26.0746221484
6245 123.335964258 25.9323879762
6246 123.096537 26.333585
6247 123.099532141 26.3368131742
6248 123.177055 27.702982
6249 123.319488 28.685148
6250 123.257566044 28.6279395192
6251 123.322249096 28.7283631995
6252 123.062519 29.249741
6253 123.164840569 29.295949774
6254 123.103781965 29.5185485906
6255 123.308148 3.668389
6256 123.180363 3.946971
6257 123.379735 4.163727
6258 123.337118339 4.14073477285
6259 123.221816641 4.60877344152
6260 123.268054273 4.71301824953
6261 123.284084 7.123881
6262 123.288509 6.935676
6263 123.323149378 6.96077758998
6264 123.33587613 7.03373978067
6265 123.203340074 17.8303838428
6266 123.29202 18.524522
6267 123.343072 18.835492
6268 123.086042059 18.6480119347
6269 123.115724324 19.5118845324
6270 123.128596882 19.602982168
6271 123.216446 20.1232
6272 123.256152 20.13023
6273 123.29777955 20.122240331
6274 123.164588 20.705208
6275 123.271798 20.789365
6276 123.279856251 20.7389169815
6277 123.19310539 23.3861750241
6278 123.35021 24.727451
6279 123.206519 25.349726
6280 123.169800333 25.2963573954
6281 123.305926271 25.2078721549
6282 123.302227 26.374065
6283 123.144361 29.866094
6284 123.199991235 29.8255673587
6285 123.297778406 29.7352794498
6286 123.275831 -0.48345
6287 123.284371224 -0.593408805853
6288 123.406587625 0.0912631932416
6289 123.463862374 -0.0680550891922
6290 123.473504784 -0.113930300367
6291 123.301659 0.397038
6292 123.311397 0.520362
6293 123.342044 0.505174
6294 123.390856897 0.588071777492
6295 123.419844235 0.397769891821
6296 123.47037677 0.395134898611
6297 123.342442116 1.15167362823
6298 123.421307392 1.30407710591
6299 123.428865371 1.15206009186
6300 123.416370016 1.80592514144
6301 123.468171693 1.78161891328
6302 123.483732416 2.40299611735
6303 123.317603338 2.84495214247
6304 123.376624305 2.78939221759
6305 123.303156288 2.91894953322
6306 123.3478145 3.05981278751
6307 123.368621 5.60053
6308 123.434688 5.539276
6309 123.39331909 5.60549618749
6310 123.410028692 5.53524074727
6311 123.433178 5.776909
6312 123.306643978 5.80551509143
6313 123.518952 6.043989
6314 123.229817834 6.13255433159
6315 123.306215 6.48168
6316 123.334886 6.492948
6317 123.278101825 6.43948225087
6318 123.438222 6.730127
6319 123.444917526 18.1299150849
6320 123.275803 18.943617
6321 123.464987604 18.8836220324
6322 123.220875361 19.1329833285
6323 123.231596738 19.3626135962
6324 123.269216889 19.2997177575
6325 123.301048525 20.1005903455
6326 123.307802572 20.5134749324
6327 123.327407141 20.4873585623
6328 123.335553506 20.5531674672
6329 123.249026 21.184442
6330 123.389279723 21.201777488
6331 123.409753 24.124766
6332 123.359345775 24.0592219727
6333 123.28683 24.463048
6334 123.265984 25.703058
6335 123.380365 25.750853
6336 123.452997992 25.7381859295
6337 123.473853 26.215689
6338 123.25463 28.117378
6339 123.321380879 28.1056446458
6340 123.349555 28.490394
6341 123.458955 28.500835
6342 123.410170595 28.6276244847
6343 123.496915163 28.5923743527
6344 123.344851979 29.0154231133
6345 123.520172526 28.9662592447
6346 123.4138243 29.4648404901
6347 123.404506669 4.42240522901
6348 123.401617757 4.78156859199
6349 123.575595 6.929163
6350 123.481856008 6.89305641051
6351 123.560415568 6.87015188099
6352 123.570336839 18.8360281864
6353 123.603778348 18.8444107955
6354 123.400400749 19.6084410863
6355 123.508014487 19.4859192333
6356 123.282092416 19.824996258
6357 123.471257 20.964231
6358 123.445789 23.609281
6359 123.621523 23.386476
6360 123.444884753 23.5976069146
6361 123.483639265 23.5780645366
6362 123.483977563 23.6034996238
6363 123.428563 23.755999
6364 123.41314436 25.0918964269
6365 123.570804 25.49311
6366 123.505176696 25.556580646
6367 123.378863166 25.9994278509
6368 123.534723 27.358265
6369 123.360819149 27.2630744403
6370 123.370629004 27.195102944
6371 123.443454612 27.1411250854
6372 123.517696 27.673456
6373 123.437938735 28.3511478053
6374 123.383188969 28.6623026419
6375 123.412690123 28.7914040344
6376 123.574047127 29.1251292644
6377 123.607891 29.687683
6378 123.554891 3.20838
6379 123.597793 3.205475
6380 123.614566 3.175391
6381 123.673382 3.243475
6382 123.548098 3.78368
6383 123.610051 3.804646
6384 123.509694 4.085818
6385 123.613376 4.041426
6386 123.559620448 3.90958381503
6387 123.612372641 4.04451919597
6388 123.573907884 4.24886580274
6389 123.446001598 6.27665034371
6390 123.450177359 6.42406052588
6391 123.582449353 6.4081902782
6392 123.678174906 6.4105031213
6393 123.686521 6.653594
6394 123.570055531 6.75622518396
6395 123.627727851 6.71616264418
6396 123.649323413 6.81661335491
6397 123.523094 19.231303
6398 123.531691204 19.9268502506
6399 123.599006078 19.9843330665
6400 123.43873 20.172959
6401 123.555029662 20.183693685
6402 123.536554481 20.6831673281
6403 123.621623 24.034977
6404 123.527851 24.33422
6405 123.383807977 24.313187087
6406 123.399398705 24.215507256
6407 123.470919706 24.3218449122
6408 123.513268197 24.7567839695
6409 123.414283 25.167986
6410 123.475212 25.165431
6411 123.502605 25.330092
6412 123.675500912 25.1941975365
6413 123.508481 26.495988
6414 123.51546 26.543093
6415 123.477071695 26.4263817861
6416 123.516424351 26.4553930195
6417 123.567972 27.018862
6418 123.594133 26.902913
6419 123.6219 26.878257
6420 123.464062735 26.9141475217
6421 123.541552 -0.302535
6422 123.561100624 -0.31878428014
6423 123.573137 -0.081967
6424 123.724617 -0.067032
6425 123.659446654 0.041255788578
6426 123.727429903 -0.0932803263995
6427 123.616381216 0.602448402696
6428 123.636478354 0.537795613779
6429 123.717562163 0.634029265235
6430 123.73878515 0.829124588881
6431 123.536374545 0.98209722569
6432 123.646670333 1.42726983835
6433 123.527284506 2.02781035619
6434 123.623252797 2.304149027
6435 123.719844776 2.35137705051
6436 123.638324166 2.52151698254
6437 123.739626896 2.42072823202
6438 123.550651714 2.79557816646
6439 123.582734327 2.87974727719
6440 123.5642 3.015007
6441 123.707837318 5.66216276508
6442 123.6776 5.922219
6443 123.554070607 5.8812091971
6444 123.607956 18.337034
6445 123.529381 19.003636
